timestamp,T1,T2,T3,fluid_in,fluid_out,P_in,P_out,heater_power,pump_power
2025-05-23T16:18:14.835146,246.77142210188606,237.7259664136401,229.99710509039915,223.2723686655072,53.88422654553801,,,29,10
2025-05-23T16:18:15.835860,237.7259664136401,237.7259664136401,237.7259664136401,229.99710509039915,53.88422654553801,,,35,11
2025-05-23T16:18:16.836574,237.7259664136401,237.7259664136401,237.7259664136401,426.52186008440685,53.88422654553801,,,4,3
2025-05-23T16:18:17.837283,237.7259664136401,237.7259664136401,237.7259664136401,288.3492588429451,54.22270619676328,,,18,6
2025-05-23T16:18:18.837920,246.77142210188606,237.7259664136401,237.7259664136401,312.3756795479892,54.22270619676328,,,7,4
2025-05-23T16:18:19.838617,237.7259664136401,246.77142210188606,229.99710509039915,312.3756795479892,54.22270619676328,,,7,4
2025-05-23T16:18:20.839330,237.7259664136401,257.6093565300547,229.99710509039915,312.3756795479892,54.22270619676328,,,6,3
2025-05-23T16:18:21.840065,237.7259664136401,257.6093565300547,237.7259664136401,349.9147799075381,54.10968589664827,,,3,3
2025-05-23T16:18:22.840718,237.7259664136401,257.6093565300547,229.99710509039915,312.3756795479892,54.10968589664827,,,6,4
2025-05-23T16:18:23.841421,237.7259664136401,257.6093565300547,237.7259664136401,312.3756795479892,56.05869382551907,,,5,3
2025-05-23T16:18:24.842115,246.77142210188606,246.77142210188606,246.77142210188606,349.9147799075381,55.59465234065175,,,5,3
2025-05-23T16:18:25.842880,257.6093565300547,237.7259664136401,246.77142210188606,312.3756795479892,55.71033697875271,,,6,4
2025-05-23T16:18:26.843529,246.77142210188606,246.77142210188606,237.7259664136401,237.7259664136401,55.47918212417818,,,24,8
2025-05-23T16:18:27.844248,246.77142210188606,257.6093565300547,246.77142210188606,312.3756795479892,55.59465234065175,,,7,4
2025-05-23T16:18:28.844914,237.7259664136401,257.6093565300547,237.7259664136401,237.7259664136401,55.59465234065175,,,25,8
2025-05-23T16:18:29.845725,229.99710509039915,246.77142210188606,246.77142210188606,426.52186008440685,55.47918212417818,,,4,3
2025-05-23T16:18:30.846491,237.7259664136401,257.6093565300547,229.99710509039915,312.3756795479892,55.47918212417818,,,8,4
2025-05-23T16:18:31.847202,223.2723686655072,246.77142210188606,246.77142210188606,288.3492588429451,55.36392470751571,,,11,5
2025-05-23T16:18:32.847849,237.7259664136401,257.6093565300547,237.7259664136401,237.7259664136401,55.36392470751571,,,24,8
2025-05-23T16:18:33.848560,237.7259664136401,246.77142210188606,257.6093565300547,288.3492588429451,55.36392470751571,,,9,5
2025-05-23T16:18:34.849223,237.7259664136401,246.77142210188606,237.7259664136401,288.3492588429451,55.36392470751571,,,9,5
2025-05-23T16:18:35.849931,237.7259664136401,246.77142210188606,237.7259664136401,288.3492588429451,55.36392470751571,,,8,4
2025-05-23T16:18:36.850562,246.77142210188606,246.77142210188606,237.7259664136401,312.3756795479892,55.36392470751571,,,8,4
2025-05-23T16:18:37.851237,237.7259664136401,237.7259664136401,237.7259664136401,312.3756795479892,55.36392470751571,,,7,4
2025-05-23T16:18:38.852530,288.3492588429451,246.77142210188606,229.99710509039915,312.3756795479892,55.13404184669491,,,6,4
2025-05-23T16:18:39.853962,246.77142210188606,257.6093565300547,246.77142210188606,312.3756795479892,55.13404184669491,,,6,4
2025-05-23T16:18:40.855488,246.77142210188606,246.77142210188606,246.77142210188606,312.3756795479892,55.13404184669491,,,12,6
2025-05-23T16:18:41.856972,257.6093565300547,246.77142210188606,246.77142210188606,246.77142210188606,55.13404184669491,,,22,8
2025-05-23T16:18:42.858379,246.77142210188606,246.77142210188606,246.77142210188606,288.3492588429451,55.24887848094414,,,5,4
2025-05-23T16:18:43.859877,237.7259664136401,257.6093565300547,257.6093565300547,349.9147799075381,55.13404184669491,,,2,3
2025-05-23T16:18:44.861348,246.77142210188606,246.77142210188606,246.77142210188606,312.3756795479892,55.59465234065175,,,3,3
2025-05-23T16:18:45.862148,246.77142210188606,257.6093565300547,237.7259664136401,312.3756795479892,56.05869382551907,,,8,4
2025-05-23T16:18:46.862834,246.77142210188606,246.77142210188606,246.77142210188606,349.9147799075381,56.292034122615405,,,0,2
2025-05-23T16:18:47.863510,246.77142210188606,257.6093565300547,237.7259664136401,271.01235118159354,57.83125184449108,,,11,5
2025-05-23T16:18:48.864195,257.6093565300547,257.6093565300547,237.7259664136401,195.254726059463,57.472478755552686,,,45,13
2025-05-23T16:18:49.864905,246.77142210188606,246.77142210188606,246.77142210188606,349.9147799075381,56.292034122615405,,,0,1
2025-05-23T16:18:50.866211,237.7259664136401,246.77142210188606,237.7259664136401,312.3756795479892,55.71033697875271,,,2,2
2025-05-23T16:18:51.867696,271.01235118159354,246.77142210188606,237.7259664136401,426.52186008440685,56.761421474369286,,,0,3
2025-05-23T16:18:52.869085,246.77142210188606,246.77142210188606,246.77142210188606,349.9147799075381,55.47918212417818,,,0,3
2025-05-23T16:18:53.870529,237.7259664136401,246.77142210188606,237.7259664136401,,54.33592222416081,,,0,3
2025-05-23T16:18:54.872051,237.7259664136401,257.6093565300547,246.77142210188606,349.9147799075381,54.22270619676328,,,2,3
2025-05-23T16:18:55.873546,246.77142210188606,246.77142210188606,237.7259664136401,312.3756795479892,54.10968589664827,,,4,4
2025-05-23T16:18:56.875095,237.7259664136401,246.77142210188606,237.7259664136401,,54.22270619676328,,,0,3
2025-05-23T16:18:57.876067,246.77142210188606,237.7259664136401,237.7259664136401,,54.44933547524835,,,0,2
2025-05-23T16:18:58.876825,237.7259664136401,246.77142210188606,246.77142210188606,,54.44933547524835,,,5,4
2025-05-23T16:18:59.877472,229.99710509039915,257.6093565300547,237.7259664136401,426.52186008440685,54.44933547524835,,,1,3
2025-05-23T16:19:00.878121,246.77142210188606,237.7259664136401,237.7259664136401,349.9147799075381,54.56294745716593,,,6,4
2025-05-23T16:19:01.878801,246.77142210188606,229.99710509039915,237.7259664136401,237.7259664136401,54.67675968791423,,,30,10
2025-05-23T16:19:02.880143,237.7259664136401,246.77142210188606,237.7259664136401,312.3756795479892,54.56294745716593,,,7,5
2025-05-23T16:19:03.881614,237.7259664136401,246.77142210188606,237.7259664136401,288.3492588429451,54.67675968791423,,,9,5
2025-05-23T16:19:04.883004,237.7259664136401,246.77142210188606,246.77142210188606,207.25295793310227,54.90499102299265,,,37,12
2025-05-23T16:19:05.884345,237.7259664136401,246.77142210188606,237.7259664136401,246.77142210188606,54.90499102299265,,,36,12
2025-05-23T16:19:06.886161,246.77142210188606,246.77142210188606,246.77142210188606,237.7259664136401,54.90499102299265,,,23,9
2025-05-23T16:19:07.887799,246.77142210188606,246.77142210188606,246.77142210188606,312.3756795479892,55.13404184669491,,,4,3
2025-05-23T16:19:08.888855,237.7259664136401,246.77142210188606,237.7259664136401,312.3756795479892,55.24887848094414,,,6,3
2025-05-23T16:19:09.889575,237.7259664136401,257.6093565300547,237.7259664136401,349.9147799075381,55.59465234065175,,,4,3
2025-05-23T16:19:10.890232,237.7259664136401,246.77142210188606,237.7259664136401,312.3756795479892,55.36392470751571,,,6,3
2025-05-23T16:19:11.890922,246.77142210188606,257.6093565300547,237.7259664136401,246.77142210188606,55.24887848094414,,,19,7
2025-05-23T16:19:12.891567,257.6093565300547,257.6093565300547,246.77142210188606,312.3756795479892,55.71033697875271,,,6,3
2025-05-23T16:19:13.892197,246.77142210188606,246.77142210188606,237.7259664136401,288.3492588429451,55.24887848094414,,,8,4
2025-05-23T16:19:14.893467,257.6093565300547,246.77142210188606,246.77142210188606,312.3756795479892,56.292034122615405,,,4,3
2025-05-23T16:19:15.894860,246.77142210188606,246.77142210188606,246.77142210188606,312.3756795479892,56.761421474369286,,,3,3
2025-05-23T16:19:16.896274,257.6093565300547,237.7259664136401,246.77142210188606,312.3756795479892,56.99749622349037,,,3,3
2025-05-23T16:19:17.897683,246.77142210188606,257.6093565300547,246.77142210188606,312.3756795479892,56.87934229725283,,,1,3
2025-05-23T16:19:18.899165,257.6093565300547,246.77142210188606,246.77142210188606,349.9147799075381,57.11588503208219,,,0,2
2025-05-23T16:19:19.900597,257.6093565300547,246.77142210188606,237.7259664136401,349.9147799075381,56.99749622349037,,,0,2
2025-05-23T16:19:20.902061,246.77142210188606,246.77142210188606,237.7259664136401,426.52186008440685,57.11588503208219,,,0,2
2025-05-23T16:19:21.903593,246.77142210188606,257.6093565300547,246.77142210188606,426.52186008440685,57.234510516195996,,,0,2
2025-05-23T16:19:22.905027,246.77142210188606,246.77142210188606,246.77142210188606,237.7259664136401,57.11588503208219,,,36,12
2025-05-23T16:19:23.906531,246.77142210188606,257.6093565300547,246.77142210188606,426.52186008440685,57.472478755552686,,,0,3
2025-05-23T16:19:24.908007,237.7259664136401,246.77142210188606,246.77142210188606,312.3756795479892,56.292034122615405,,,3,4
2025-05-23T16:19:25.909449,246.77142210188606,237.7259664136401,246.77142210188606,349.9147799075381,57.35337448334241,,,4,4
2025-05-23T16:19:26.911041,246.77142210188606,246.77142210188606,246.77142210188606,288.3492588429451,57.711415576976435,,,14,6
2025-05-23T16:19:27.912443,237.7259664136401,246.77142210188606,246.77142210188606,312.3756795479892,57.11588503208219,,,9,5
2025-05-23T16:19:28.913787,257.6093565300547,257.6093565300547,257.6093565300547,195.254726059463,57.234510516195996,,,59,18
2025-05-23T16:19:29.915240,246.77142210188606,257.6093565300547,288.3492588429451,229.99710509039915,57.35337448334241,,,40,13
2025-05-23T16:19:30.916647,257.6093565300547,271.01235118159354,246.77142210188606,288.3492588429451,57.711415576976435,,,8,5
2025-05-23T16:19:31.918079,257.6093565300547,257.6093565300547,246.77142210188606,312.3756795479892,57.59182516955866,,,5,3
2025-05-23T16:19:32.919596,246.77142210188606,246.77142210188606,257.6093565300547,349.9147799075381,57.83125184449108,,,4,3
2025-05-23T16:19:33.921131,246.77142210188606,246.77142210188606,229.99710509039915,349.9147799075381,58.31309338726669,,,2,3
2025-05-23T16:19:34.922621,246.77142210188606,246.77142210188606,246.77142210188606,288.3492588429451,56.99749622349037,,,4,3
2025-05-23T16:19:35.924172,257.6093565300547,246.77142210188606,246.77142210188606,349.9147799075381,57.11588503208219,,,0,2
2025-05-23T16:19:36.925715,246.77142210188606,257.6093565300547,257.6093565300547,426.52186008440685,57.951335854045396,,,0,2
2025-05-23T16:19:37.927277,246.77142210188606,246.77142210188606,246.77142210188606,426.52186008440685,57.83125184449108,,,0,3
2025-05-23T16:19:38.928890,246.77142210188606,246.77142210188606,246.77142210188606,349.9147799075381,57.59182516955866,,,0,2
